Date,High,Low,Open,Close,Volume,Adj Close,RSI,MACD,MACD_EMA9
2012-06-14,28.31999969482422,27.3799991607666,27.649999618530273,28.290000915527344,16855000,28.290000915527344,32.507591141573684,,
2012-06-15,30.10000038146973,28.35000038146973,28.51000022888184,30.01000022888184,43563800,30.01000022888184,39.153612055840966,,
2012-06-18,32.080001831054695,29.40999984741211,29.959999084472656,31.40999984741211,42978900,31.40999984741211,43.98831443307787,,
2012-06-19,32.18000030517578,30.70000076293945,31.540000915527344,31.90999984741211,30849000,31.90999984741211,45.649303695147715,,
2012-06-20,31.93000030517578,31.149999618530273,31.920000076293945,31.60000038146973,15553600,31.60000038146973,44.76299913446772,,
2012-06-21,32.5,31.51000022888184,31.670000076293945,31.84000015258789,21875300,31.84000015258789,45.64291181444269,,
2012-06-22,33.450000762939446,32.060001373291016,32.40999984741211,33.049999237060554,74834000,33.049999237060554,49.97002879693879,,
2012-06-25,33.02000045776367,31.54999923706055,32.860000610351555,32.060001373291016,24352900,32.060001373291016,46.69477725834197,-9.358228606161788,
2012-06-26,33.439998626708984,32.5,32.689998626708984,33.09999847412109,24858700,33.09999847412109,50.37455847245956,-9.333543701181675,
2012-06-27,32.900001525878906,31.899999618530273,32.459999084472656,32.22999954223633,28568000,32.22999954223633,47.4251672667396,-9.003394228887279,
2012-06-28,32.189998626708984,30.899999618530273,31.959999084472656,31.36000061035156,17713300,31.36000061035156,44.6122318430826,-8.777226919516245,
2012-06-29,31.989999771118164,30.76000022888184,31.920000076293945,31.10000038146973,19526900,31.10000038146973,43.7765667084717,-8.473281118822014,
2012-07-02,31.729999542236328,30.54999923706055,31.25,30.770000457763672,14122000,30.770000457763672,42.683704937895754,-7.845024243148885,
2012-07-03,31.440000534057607,30.79999923706055,30.90999984741211,31.20000076293945,8763600,31.20000076293945,44.62364153976394,-6.842258685386355,
2012-07-05,31.6299991607666,31.020000457763672,31.31999969482422,31.46999931335449,10032100,31.46999931335449,45.862676499689705,-5.824282753798531,
2012-07-06,31.899999618530273,31.26000022888184,31.440000534057607,31.729999542236328,10945600,31.729999542236328,47.0903725312619,-5.070093174705483,-9.358228606161788
2012-07-09,32.880001068115234,31.989999771118164,32.09999847412109,32.169998168945305,17785200,32.169998168945305,49.19029387742715,-4.222450660857092,-9.353291625165765
2012-07-10,32.47999954223633,31.15999984741211,32.43000030517578,31.46999931335449,14269500,31.46999931335449,46.058394420723545,-3.2163781824080218,-9.283312145910068
2012-07-11,31.559999465942386,30.54999923706055,31.479999542236328,30.96999931335449,13030300,30.96999931335449,43.907946740561904,-2.3974165687458786,-9.182095100631305
2012-07-12,31.399999618530273,30.60000038146973,30.70000076293945,30.809999465942386,11300700,30.809999465942386,43.21265781458127,-1.5675476476099988,-9.040332304269446
2012-07-13,31.06999969482422,30.559999465942386,31.040000915527344,30.71999931335449,8108300,30.71999931335449,42.802080056271954,-0.9246297056904956,-8.801270692045335
2012-07-16,30.5,28.209999084472656,30.5,28.25,24672100,28.25,33.4178066428817,-0.5352821642935979,-8.409468290713539
2012-07-17,28.59000015258789,27.149999618530273,28.479999542236328,28.09000015258789,30438600,28.09000015258789,32.91438835763671,-0.20892405869668806,-7.8924311833305385
2012-07-18,29.290000915527344,28.149999618530273,28.309999465942386,29.11000061035156,16841800,29.11000061035156,39.20226385614377,0.0161021403725492,-7.327963581605529
2012-07-19,29.5,28.6299991607666,29.40999984741211,29.0,13685100,29.0,38.78011746389668,0.3064092463523416,-6.706860997455841
2012-07-20,29.46999931335449,28.71999931335449,29.0,28.76000022888184,11869100,28.76000022888184,37.823122333226706,0.5411349677207014,-6.008764434446277
2012-07-23,29.0,28.01000022888184,28.1200008392334,28.75,12390700,28.75,37.781285275744075,0.6677020825615188,-5.286494861306198
2012-07-24,29.45000076293945,28.10000038146973,28.81999969482422,28.45000076293945,11539800,28.45000076293945,36.47773869181439,0.7428447642278861,-4.542705418566958
2012-07-25,29.489999771118164,28.07999992370605,28.38999938964844,29.34000015258789,17230200,29.34000015258789,42.784648757546684,0.6571835490870512,-3.8190902759916656
2012-07-26,28.229999542236328,26.729999542236328,27.75,26.85000038146973,64597400,26.85000038146973,32.93287175620806,0.5236063856061257,-3.162328653652052
2012-07-27,24.540000915527344,22.280000686645508,23.190000534057607,23.709999084472656,123102300,23.709999084472656,25.087697287465684,0.3634122671404079,-2.5716477346609796
2012-07-30,24.040000915527344,23.03000068664551,24.0,23.149999618530273,29285900,23.149999618530273,23.99008911187385,0.11854896563256645,-2.0540977596542738
2012-07-31,23.3700008392334,21.61000061035156,23.3700008392334,21.709999084472656,56179400,21.709999084472656,21.397629923745672,-0.4078659116755361,-1.5819963584529508
2012-08-01,21.57999992370605,20.84000015258789,21.5,20.8799991607666,44604400,20.8799991607666,20.05254516149843,-0.9607221780231858,-1.1573700932182205
2012-08-02,20.84000015258789,19.81999969482422,20.770000457763672,20.040000915527344,56374500,20.040000915527344,18.766788037254372,-1.218649758853395,-0.7923556580622727
2012-08-03,22.15999984741211,19.899999618530273,20.36000061035156,21.09000015258789,80647000,21.09000015258789,25.22128939852088,-1.3948763746665378,-0.48531557360424094
2012-08-06,22.149999618530273,21.299999237060547,21.38999938964844,21.920000076293945,27778900,21.920000076293945,29.95886341770006,-1.5616079928454738,-0.2568157490659825
2012-08-07,22.450000762939453,20.5,22.200000762939453,20.71999931335449,36782900,20.71999931335449,27.268970839958676,-1.678202801909407,-0.10073132213156086
2012-08-08,21.149999618530273,20.21999931335449,20.709999084472656,20.71999931335449,29537400,20.71999931335449,27.268970839958683,-1.8514527445072309,-0.007902604277167102
2012-08-09,21.170000076293945,20.61000061035156,20.75,21.01000022888184,15610700,21.01000022888184,29.0543184329248,-1.8805066433851498,0.01738770970477961
2012-08-10,21.81999969482422,21.1299991607666,21.40999984741211,21.809999465942386,25794700,21.809999465942386,33.87639869945923,-2.3084490532206523,-0.06766301457128354
2012-08-13,22.450000762939453,21.399999618530273,22.149999618530273,21.600000381469727,24973100,21.600000381469727,33.23776361049035,-3.188706595862314,-0.24627484726166401
2012-08-14,21.600000381469727,20.25,21.40999984741211,20.3799991607666,39308800,20.3799991607666,29.73110029354941,-3.972740769926205,-0.44074982958001024
2012-08-15,21.40999984741211,20.399999618530273,20.63999938964844,21.200000762939453,47861100,21.200000762939453,34.716551625608034,-4.821055477636385,-0.6315751385973158
2012-08-16,20.479999542236328,19.690000534057614,20.440000534057614,19.8700008392334,157565300,19.8700008392334,30.888641485025293,-5.652116228270838,-0.8175817094469475
2012-08-17,20.07999992370605,19.0,20.01000022888184,19.049999237060547,129293400,19.049999237060547,28.781533233706387,-6.474546837979472,-0.9897059279394396
2012-08-20,20.1299991607666,18.75,19.049999237060547,20.01000022888184,101186600,20.01000022888184,34.42167504149356,-6.822325421913309,-1.1620552912529978
2012-08-21,19.979999542236328,19.09000015258789,19.57999992370605,19.15999984741211,70640600,19.15999984741211,32.004849431238945,-6.959105525534277,-1.3057455616794282
2012-08-22,19.530000686645508,18.959999084472656,19.36000061035156,19.440000534057614,49892200,19.440000534057614,33.657309795673044,-7.317447861145072,-1.5062862599876732
2012-08-23,19.729999542236328,19.36000061035156,19.5,19.440000534057614,32813700,19.440000534057614,33.65730979567306,-7.602275041108714,-1.8427703271626015
2012-08-24,19.68000030517578,19.25,19.520000457763672,19.40999984741211,29622200,19.40999984741211,33.55597364078598,-7.770760321976518,-2.2687644157153226
2012-08-27,19.530000686645508,19.100000381469727,19.489999771118164,19.149999618530273,20704000,19.149999618530273,32.63881056176977,-7.778710311146157,-2.7792226280995354
2012-08-28,19.3799991607666,18.950000762939453,19.100000381469727,19.34000015258789,25417000,19.34000015258789,34.057246004756216,-7.785466374710957,-3.353801348133796
2012-08-29,19.3799991607666,19.06999969482422,19.31999969482422,19.100000381469727,16124700,19.100000381469727,33.10886083303673,-8.033717381993533,-3.9779504461029314
2012-08-30,19.450000762939453,19.059999465942386,19.270000457763672,19.09000015258789,30647500,19.09000015258789,33.067540775049075,-7.928173452864229,-4.546825441265007
2012-08-31,18.700000762939453,18.030000686645508,18.68000030517578,18.059999465942386,58764200,18.059999465942386,29.046627901752228,-7.791542929531772,-5.029281458118861
2012-09-04,18.270000457763672,17.549999237060547,18.07999992370605,17.729999542236328,46622400,17.729999542236328,27.8770462946714,-7.724137025683444,-5.486914738724104
2012-09-05,18.75,18.18000030517578,18.270000457763672,18.57999992370605,60781800,18.57999992370605,35.12329983148969,-7.37566626335013,-5.909986799201025
2012-09-06,19.26000022888184,18.71999931335449,18.739999771118164,18.959999084472656,46066500,18.959999084472656,38.11667966709224,-7.107255702980641,-6.282141503756124
2012-09-07,19.420000076293945,18.780000686645508,19.100000381469727,18.979999542236328,36371700,18.979999542236328,38.27809855651459,-6.730270172737927,-6.581455265234132
2012-09-10,19.200000762939453,18.549999237060547,19.059999465942386,18.809999465942386,24797800,18.809999465942386,37.38545659095817,-6.442828235933809,-6.822257487129497
2012-09-11,19.57999992370605,18.850000381469727,18.920000076293945,19.43000030517578,50508200,19.43000030517578,42.639212523441294,-6.2291022758325845,-7.064549466102305
2012-09-12,21.15999984741211,20.280000686645508,20.76000022888184,20.93000030517578,121584000,20.93000030517578,52.92949308489965,-5.970381322292853,-7.23727426345469
2012-09-13,21.479999542236328,20.61000061035156,20.959999084472656,20.709999084472656,65041600,20.709999084472656,51.47103638855037,-5.688302069949793,-7.348127996670107
2012-09-14,22.07999992370605,20.899999618530273,21.1299991607666,22.0,72819800,22.0,58.66352036778102,-5.476606928676336,-7.423329802472775
2012-09-17,22.75,21.5,22.670000076293945,21.520000457763672,50667600,21.520000457763672,55.374810026325434,-5.3309015165621965,-7.413797094648246
2012-09-18,21.979999542236328,21.3700008392334,21.600000381469727,21.8700008392334,36760500,21.8700008392334,57.256466346445464,-5.329897139748379,-7.352488816314725
2012-09-19,23.3700008392334,21.770000457763672,21.989999771118164,23.290000915527344,78782800,23.290000915527344,63.90611099289322,-5.269111315307238,-7.228045087599367
2012-09-20,23.239999771118164,22.540000915527344,23.020000457763672,22.59000015258789,57248900,22.59000015258789,59.030808417761364,-5.121611237098431,-7.071001717266256
2012-09-21,23.239999771118164,22.60000038146973,22.96999931335449,22.86000061035156,51218100,22.86000061035156,60.289207547582855,-4.820560194942775,-6.902621828979522
2012-09-24,21.979999542236328,20.36000061035156,21.780000686645508,20.790000915527344,79106500,20.790000915527344,48.092808648117284,-4.476311372352272,-6.716173727642189
2012-09-25,21.209999084472656,20.21999931335449,21.200000762939453,20.280000686645508,46291700,20.280000686645508,45.64289915885283,-4.253651420741804,-6.510599396103711
2012-09-26,20.780000686645508,19.799999237060547,20.149999618530273,20.6200008392334,38271900,20.6200008392334,47.56077116324438,-3.886055567291937,-6.303800902618236
2012-09-27,21.0,20.15999984741211,20.989999771118164,20.31999969482422,30215900,20.31999969482422,46.01793797829009,-3.3406622170179934,-6.109221025407028
2012-09-28,21.950000762939453,20.5,20.56999969482422,21.65999984741211,65486000,21.65999984741211,53.30434133917261,-2.8921557971891896,-5.953356248275299
2012-10-01,22.59000015258789,21.729999542236328,22.07999992370605,21.989999771118164,51262700,21.989999771118164,54.918175479501954,-2.2926459677458912,-5.8165072616816875
2012-10-02,22.489999771118164,21.81999969482422,22.07999992370605,22.270000457763672,29341400,22.270000457763672,56.29827656513209,-1.8218886507988612,-5.677528056765037
2012-10-03,22.489999771118164,21.799999237060547,22.299999237060547,21.82999992370605,32000100,21.82999992370605,53.52529323286766,-1.3655187737776977,-5.506134484400585
2012-10-04,22.399999618530273,21.40999984741211,22.31999969482422,21.950000762939453,46892100,21.950000762939453,54.18803876192528,-0.7273313316367869,-5.3001698619909225
2012-10-05,21.6299991607666,20.8799991607666,21.489999771118164,20.90999984741211,40529300,20.90999984741211,47.82299956345188,-0.2782406227942644,-5.0908661737411
2012-10-08,20.75,20.15999984741211,20.399999618530273,20.399999618530273,32236700,20.399999618530273,45.02969683496197,0.2345028244846325,-4.849904052451267
2012-10-09,20.549999237060547,19.96999931335449,20.38999938964844,20.229999542236328,27161800,20.229999542236328,44.10493101644538,0.3942363167274934,-4.548055685364613
2012-10-10,19.940000534057614,19.450000762939453,19.93000030517578,19.63999938964844,39321800,19.63999938964844,40.96087912051172,0.4083381637793728,-4.216875707729528
2012-10-11,19.959999084472656,19.61000061035156,19.8799991607666,19.75,21817300,19.75,41.79398099163479,0.4582660509466656,-3.832029759732801
2012-10-12,19.799999237060547,19.479999542236328,19.75,19.520000457763672,18809400,19.520000457763672,40.5069059762563,0.4634427976313127,-3.4300015379460134
2012-10-15,19.8799991607666,19.489999771118164,19.68000030517578,19.520000457763672,20189700,19.520000457763672,40.5069059762563,0.6962343787751699,-3.0171049851123506
2012-10-16,19.690000534057614,19.299999237060547,19.68000030517578,19.479999542236328,21834700,19.479999542236328,40.25684714091091,0.9080085180498044,-2.559150254417238
2012-10-17,20.479999542236328,19.3700008392334,19.5,19.8799991607666,44074500,19.8799991607666,43.98096232820494,1.0247204530097809,-2.1029683280926434
2012-10-18,19.790000915527344,18.88999938964844,19.700000762939453,18.979999542236328,52157400,18.979999542236328,38.20963983462463,1.068358355606577,-1.6354740975771884
2012-10-19,19.059999465942386,18.799999237060547,19.0,19.0,34835000,19.0,38.4030823315069,1.0260421580667476,-1.2295320147162523
2012-10-22,19.43000030517578,19.049999237060547,19.200000762939453,19.31999969482422,32447300,19.31999969482422,41.5556747262287,0.8561812428408366,-0.9019579790171273
2012-10-23,19.799999237060547,19.100000381469727,19.25,19.5,78381200,19.5,43.31319044704411,0.6020031762376234,-0.6299131730243687
2012-10-24,24.25,22.85000038146973,24.1299991607666,23.229999542236328,228949900,23.229999542236328,66.07782804799014,0.24790918191522596,-0.41124197889323244
2012-10-25,23.309999465942386,22.46999931335449,23.290000915527344,22.559999465942386,76142000,22.559999465942386,61.31468133438325,-0.10612921997310563,-0.18974670735955199
2012-10-26,22.8799991607666,21.8799991607666,22.399999618530273,21.940000534057614,73175800,21.940000534057614,57.205310634226464,-0.4189953898706165,0.029804337722319302
2012-10-31,21.5,20.729999542236328,20.81999969482422,21.11000061035156,99378200,21.11000061035156,52.1649518674683,-0.5768364178451861,0.2287875607798116
2012-11-01,21.440000534057614,21.01000022888184,21.07999992370605,21.209999084472656,37713900,21.209999084472656,52.70562476324338,-0.6706225514684121,0.3967017197451647
2012-11-02,21.690000534057614,21.06999969482422,21.26000022888184,21.18000030517578,38344400,21.18000030517578,52.51386509896082,-0.7764594485105825,0.5225698074094813
2012-11-05,21.479999542236328,20.920000076293945,21.100000381469727,21.25,31806700,21.25,52.94408624543068,-0.7797623115455359,0.5892920944957525
2012-11-06,21.3700008392334,20.989999771118164,21.239999771118164,21.170000076293945,29062700,21.170000076293945,52.360231786520394,-1.01619884599733,0.5918343108441266
2012-11-07,20.950000762939453,20.3700008392334,20.850000381469727,20.46999931335449,33396800,20.46999931335449,47.431372088573944,-1.2417692907496871,0.5230492850583466
2012-11-08,20.729999542236328,19.979999542236328,20.520000457763672,19.989999771118164,34254600,19.989999771118164,44.34853107357474,-1.4099311954808798,0.39721358405205615
2012-11-09,20.0,19.1299991607666,19.959999084472656,19.209999084472656,42295500,19.209999084472656,39.81936153539667,-1.4989476390874934,0.23397178926752163
2012-11-12,20.170000076293945,18.8700008392334,19.149999618530273,20.06999969482422,67349200,20.06999969482422,46.327805213947414,-1.0132034159239574,0.07181014784498009
2012-11-13,20.11000061035156,19.559999465942386,19.61000061035156,19.86000061035156,71775100,19.86000061035156,45.04669464247731,-0.6325410517225549,-0.07667639201769834
2012-11-14,22.5,19.93000030517578,20.100000381469727,22.36000061035156,229751000,22.36000061035156,59.429963000690314,-0.3658961045272591,-0.21663300331627516
2012-11-15,22.5,21.649999618530273,22.34000015258789,22.170000076293945,78857700,22.170000076293945,58.18354576970416,-0.2503663191641827,-0.3292588649621273
2012-11-16,23.93000030517578,22.18000030517578,22.25,23.559999465942386,107182200,23.559999465942386,64.11329163555939,-0.08788175479441662,-0.46664686116916787
2012-11-19,24.1200008392334,22.81999969482422,23.959999084472656,22.920000076293945,85021300,22.920000076293945,59.901415461250345,0.045550812296717424,-0.6216713470852717
2012-11-20,23.899999618530273,22.70000076293945,22.729999542236328,23.10000038146973,46655300,23.10000038146973,60.683724335364246,0.19367538648540966,-0.7793233167643934
2012-11-21,24.53000068664551,23.04999923706055,23.21999931335449,24.31999969482422,89862400,24.31999969482422,65.58459386968158,0.3149276903166545,-0.9232481812290134
2012-11-23,24.68000030517578,23.8799991607666,24.57999992370605,24.0,29520900,24.0,63.35385627661273,0.3204110346796973,-0.9412392281680022
2012-11-26,26.09000015258789,24.809999465942386,24.940000534057607,25.940000534057607,123865000,25.940000534057607,70.01297807704009,0.2288620582781,-0.8794995928789128
2012-11-27,26.5,25.459999084472656,26.040000915527344,26.149999618530273,85760600,26.149999618530273,70.63501855164209,0.10244763862221973,-0.7767788952085821
2012-11-28,26.489999771118164,25.75,25.940000534057607,26.36000061035156,49205600,26.36000061035156,71.27668379246042,0.13568485590489132,-0.6714963799997022
2012-11-29,27.520000457763672,26.15999984741211,26.5,27.31999969482422,88759700,27.31999969482422,74.06649118411914,0.11636164075235556,-0.5547734549586452
2012-11-30,28.0,26.76000022888184,27.26000022888184,28.0,127049600,28.0,75.85537861645629,0.477332196301024,-0.4347086015075727
2012-12-03,28.8799991607666,26.979999542236328,28.0,27.040000915527344,123526100,27.040000915527344,68.65522561352584,0.4817696877392841,-0.3090318039089762
2012-12-04,27.76000022888184,26.68000030517578,27.059999465942386,27.459999084472656,72869200,27.459999084472656,69.99700529700854,0.7311520312021145,-0.18423990506385007
2012-12-05,27.899999618530273,27.26000022888184,27.75,27.709999084472656,58976300,27.709999084472656,70.79831656024197,0.8770652548928766,-0.08330971711514061
2012-12-06,27.75,26.81999969482422,27.68000030517578,26.96999931335449,46001500,26.96999931335449,65.24373065065379,1.08173160292759,-0.020875362036492484
2012-12-07,27.78000068664551,26.84000015258789,27.06999969482422,27.489999771118164,51751900,27.489999771118164,67.19164576037147,1.4327182723757446,0.0037892380952499576
2012-12-10,28.170000076293945,27.10000038146973,27.170000076293945,27.84000015258789,50608500,27.84000015258789,68.4724324685774,1.679813566368214,0.030168361657178233
2012-12-11,28.239999771118164,27.65999984741211,28.06999969482422,27.979999542236328,77099100,27.979999542236328,68.99384632658153,2.1796767775802763,0.0474070174762137
2012-12-12,28.13999938964844,27.3700008392334,28.0,27.57999992370605,46704200,27.57999992370605,65.6529392444194,2.6381486484837176,0.13339205324117578
2012-12-13,28.75,27.43000030517578,27.59000015258789,28.239999771118164,81051600,28.239999771118164,68.37416736238899,3.1081977694758334,0.20306758014079745
2012-12-14,28.32999992370605,26.76000022888184,28.18000030517578,26.809999465942386,91631600,26.809999465942386,57.706342047403574,3.6914190260074133,0.3086844703530609
2012-12-17,27.0,26.31999969482422,26.770000457763672,26.75,57742500,26.75,57.302369028346156,4.352217326489615,0.4223606272610241
2012-12-18,27.90999984741211,26.899999618530273,26.959999084472656,27.709999084472656,60512900,27.709999084472656,61.89837354468385,4.709113909276205,0.5542348223943373
2012-12-19,28.21999931335449,26.95000076293945,27.82999992370605,27.40999984741211,61390300,27.40999984741211,59.73448058530393,5.094669427314255,0.7299315123906187
2012-12-20,27.60000038146973,27.1299991607666,27.489999771118164,27.36000061035156,35574800,27.36000061035156,59.362009093788394,5.27856995052705,0.9199079231861378
2012-12-21,27.01000022888184,26.1200008392334,26.65999984741211,26.26000022888184,54555200,26.26000022888184,51.72102629590193,5.3236935523020135,1.1718616940649655
2012-12-24,26.959999084472656,26.20000076293945,26.5,26.93000030517578,28230100,26.93000030517578,55.479945715642785,5.3301159278448305,1.4651190849487161
2012-12-26,27.18000030517578,26.3799991607666,27.03000068664551,26.51000022888184,33175400,26.51000022888184,52.70947916093682,5.420445544693326,1.7937348218541396
2012-12-27,26.79999923706055,25.520000457763672,26.54999923706055,26.04999923706055,43481700,26.04999923706055,49.77760731101218,5.493718541463082,2.1732716626847943
2012-12-28,26.11000061035156,25.149999618530273,25.479999542236328,25.90999984741211,56574800,25.90999984741211,48.88636446319406,5.392223484599967,2.6090607954457585
2012-12-31,26.989999771118164,26.11000061035156,26.20000076293945,26.6200008392334,60374500,26.6200008392334,53.43937197132476,5.413647844045702,3.029071418211848
2013-01-02,28.18000030517578,27.420000076293945,27.440000534057607,28.0,69846400,28.0,60.756403785563144,5.053354613820282,3.44219102003233
2013-01-03,28.46999931335449,27.59000015258789,27.8799991607666,27.770000457763672,63140600,27.770000457763672,59.08969137921432,4.698613849156722,3.809466806131274
2013-01-04,28.93000030517578,27.82999992370605,28.01000022888184,28.76000022888184,72715400,28.76000022888184,63.705070409609185,4.5061117426636805,4.112312155365422
2013-01-07,29.790000915527344,28.649999618530273,28.690000534057607,29.420000076293945,83781800,29.420000076293945,66.42457363053089,4.202059129110077,4.355872909861304
2013-01-08,29.60000038146973,28.86000061035156,29.51000022888184,29.059999465942386,45871300,29.059999465942386,63.624236688423615,3.8589176152377926,4.568787436827709
2013-01-09,30.60000038146973,29.489999771118164,29.670000076293945,30.59000015258789,104787700,30.59000015258789,69.50783310083435,3.4406850547321004,4.753773657754783
2013-01-10,31.45000076293945,30.28000068664551,30.60000038146973,31.29999923706055,95316400,31.29999923706055,71.7882372786165,3.136876948244119,4.881463623123819
2013-01-11,31.959999084472656,31.10000038146973,31.28000068664551,31.71999931335449,89598000,31.71999931335449,73.0712078027465,2.7739289815369044,4.987900467308196
2013-01-14,32.209999084472656,30.6200008392334,32.080001831054695,30.95000076293945,98892800,30.95000076293945,67.05093061365926,2.428326526544684,5.000991296610614
2013-01-15,31.709999084472656,29.8799991607666,30.63999938964844,30.10000038146973,173242600,30.10000038146973,61.069457432979576,2.0593408841598158,4.940515807119835
2013-01-16,30.35000038146973,29.53000068664551,30.209999084472656,29.85000038146973,75332700,29.85000038146973,59.391303562462866,1.8120805672163272,4.853634994228605
2013-01-17,30.420000076293945,30.03000068664551,30.07999992370605,30.13999938964844,40256700,30.13999938964844,60.73905454893689,1.7857417178396773,4.7233198212049
2013-01-18,30.440000534057607,29.270000457763672,30.309999465942386,29.65999984741211,49631500,29.65999984741211,57.346502350402744,1.7392285160793932,4.550439380011478
2013-01-22,30.88999938964844,29.739999771118164,29.75,30.729999542236328,55243300,30.729999542236328,62.389565185284034,1.788550308659172,4.328488514955603
2013-01-23,31.5,30.79999923706055,31.10000038146973,30.81999969482422,48899800,30.81999969482422,62.78809962244046,2.0202007167807667,4.0901662016133065
2013-01-24,31.489999771118164,30.809999465942386,31.270000457763672,31.07999992370605,43845100,31.07999992370605,63.975694418871285,2.157474263684584,3.826918757598026
2013-01-25,31.93000030517578,31.1299991607666,31.40999984741211,31.540000915527344,54363600,31.540000915527344,66.0406715707955,2.4310366200667737,3.547200311387358
2013-01-28,32.509998321533196,31.809999465942386,31.8799991607666,32.470001220703125,59682500,32.470001220703125,69.80867132088241,2.781935299617753,3.2496284259418493
2013-01-29,32.06999969482422,30.709999084472656,32.0,30.790000915527344,72976500,30.790000915527344,57.4152788395683,3.13780247203966,2.962118854196745
2013-01-30,31.489999771118164,30.8799991607666,30.979999542236328,31.239999771118164,87682100,31.239999771118164,59.489863988739536,3.3935641402324737,2.7268434269253317
2013-01-31,31.46999931335449,28.739999771118164,29.149999618530273,30.979999542236328,190744900,30.979999542236328,57.73962083011985,3.4283224927832383,2.529320444756144
2013-02-01,31.020000457763672,29.6299991607666,31.01000022888184,29.729999542236328,85856700,29.729999542236328,50.10698334370672,3.445260553379089,2.3811664175367495
2013-02-04,29.20000076293945,28.01000022888184,29.059999465942386,28.11000061035156,92362200,28.11000061035156,42.30231819855565,3.536020944517833,2.308973277385553
2013-02-05,28.959999084472656,28.040000915527344,28.26000022888184,28.63999938964844,47948200,28.63999938964844,45.303945989880674,3.549966908180316,2.2786734746453594
2013-02-06,29.290000915527344,28.65999984741211,28.739999771118164,29.04999923706055,38375900,29.04999923706055,47.57601748270322,3.6751954839854895,2.3091461037296424
2013-02-07,29.149999618530273,28.270000457763672,29.11000061035156,28.649999618530273,34540100,28.649999618530273,45.58643392782069,3.689888080231381,2.4037039429072644
2013-02-08,29.170000076293945,28.51000022888184,28.88999938964844,28.54999923706055,37708800,28.54999923706055,45.07888949410936,3.748523153974276,2.5505236487337437
2013-02-11,28.68000030517578,28.040000915527344,28.61000061035156,28.26000022888184,37361800,28.26000022888184,43.56411870680433,3.7869009603459176,2.71913174703349
2013-02-12,28.15999984741211,27.10000038146973,27.670000076293945,27.3700008392334,93498700,27.3700008392334,39.20956531797128,3.89968248770824,2.8609698961834398
2013-02-13,28.31999969482422,27.309999465942386,27.36000061035156,27.90999984741211,50164000,27.90999984741211,42.93657449579171,3.746566231415056,2.9778280276225697
2013-02-14,28.6299991607666,28.01000022888184,28.020000457763672,28.5,35615800,28.5,46.77608512662562,3.5595197662901974,3.0894666110016225
2013-02-15,28.75,28.09000015258789,28.520000457763672,28.31999969482422,33109300,28.31999969482422,45.7643857687771,3.2872239057309867,3.1815666704373613
2013-02-19,29.07999992370605,28.1200008392334,28.229999542236328,28.93000030517578,49396400,28.93000030517578,49.73226657789662,2.809359922712052,3.280292433146987
2013-02-20,29.04999923706055,28.32999992370605,28.920000076293945,28.459999084472656,42098200,28.459999084472656,46.886030493433935,2.1880778312120057,3.362211562563866
2013-02-21,28.54999923706055,27.149999618530273,28.28000068664551,27.28000068664551,49642300,27.28000068664551,40.603141093016994,1.7885195887690768,3.439473880845948
2013-02-22,27.6299991607666,26.81999969482422,27.6200008392334,27.1299991607666,36350200,27.1299991607666,39.871699522091475,1.5200506222906933,3.5089592967459424
