Date,High,Low,Open,Close,Volume,Adj Close,MACD,MACD_EMA9,RSI
2009-04-02,16.39285659790039,15.682857513427734,15.734285354614258,16.101428985595707,203091700.0,10.736482620239258,-0.19528341941031613,-1.0294021315561404,66.54771026613922
2009-04-03,16.59000015258789,16.21714210510254,16.312856674194336,16.569999694824222,159060300.0,11.048927307128906,-0.03958071150891307,-1.0505557013109859,69.76309455299719
2009-04-06,16.964284896850586,16.182857513427734,16.420000076293945,16.921428680419922,164516100.0,11.2832612991333,0.10544998469355704,-1.059289199811498,71.94140505647417
2009-04-07,16.667142868041992,16.312856674194336,16.64714241027832,16.428571701049805,134145200.0,10.95462131500244,0.31861630094938675,-1.0414776914572674,64.88187738474197
2009-04-08,16.68428611755371,16.368572235107422,16.489999771118164,16.617143630981445,113907500.0,11.080362319946287,0.4661794045841674,-0.9951788169626394,66.2466334541426
2009-04-09,17.14285659790039,16.851428985595707,16.917142868041992,17.081428527832028,132689200.0,11.389949798583984,0.6094148810475595,-0.9252986881439779,69.39974893544881
2009-04-13,17.28285789489746,17.0,17.144285202026367,17.174285888671875,97309100.0,11.451866149902346,0.8083639328827736,-0.8463947421659965,70.0032848683844
2009-04-14,17.167142868041992,16.75,17.081428527832028,16.90142822265625,113655500.0,11.269922256469727,0.9528905454487012,-0.7517763102201335,65.89066254752353
2009-04-15,16.89285659790039,16.53714370727539,16.742856979370114,16.805713653564453,103220600.0,11.206100463867188,1.0075000211159342,-0.64047773205817,64.46009764611058
2009-04-16,17.592857360839844,16.969999313354492,17.027143478393555,17.350000381469727,148361500.0,11.569036483764648,1.0366759605934792,-0.5202983279483187,68.63100084730648
2009-04-17,17.75,17.178571701049805,17.31142807006836,17.631427764892578,124373900.0,11.75669002532959,1.0876473017891437,-0.39514866541994353,70.55513282141058
2009-04-20,17.569999694824222,17.022857666015625,17.389999389648438,17.214284896850586,116616500.0,11.478535652160645,1.1904600795897249,-0.2523956721460775,64.26285327319158
2009-04-21,17.448572158813473,16.94285774230957,16.984285354614258,17.394285202026367,117671400.0,11.59856414794922,1.3273275066887606,-0.10868065680002853,65.68500675012717
2009-04-22,17.907142639160156,17.314285278320312,17.518571853637695,17.358572006225586,234691800.0,11.574749946594238,1.4478969727926982,0.034938450769489066,65.13120787944226
2009-04-23,18.171428680419922,17.644285202026367,18.088571548461914,17.91428565979004,236289200.0,11.945301055908205,1.4825732074537363,0.189623547192146,69.44766128127598
2009-04-24,17.87714195251465,17.567142486572266,17.805713653564453,17.700000762939453,135191000.0,11.802413940429688,1.5261182669473818,0.3422769468434571,66.05213833318717
2009-04-27,17.85714340209961,17.522857666015625,17.55714225769043,17.818571090698242,120172500.0,11.881478309631348,1.6066414283653536,0.4753215616979526,67.01322236685363
2009-04-28,18.030000686645508,17.608572006225586,17.621429443359375,17.700000762939453,113964200.0,11.802413940429688,1.6376332174301975,0.5875924414770579,65.0305495774847
2009-04-29,18.12142944335937,17.690000534057614,17.83571434020996,17.87714195251465,114527700.0,11.92052936553955,1.6370803339925748,0.6876034135394751,66.61944246540818
2009-04-30,18.14285659790039,17.845714569091797,18.031429290771484,17.9757137298584,124622400.0,11.986262321472168,1.6210631342707469,0.788174746749525,67.50433884849781
2009-05-01,18.27857208251953,17.97142791748047,17.97142791748047,18.177143096923828,99379000.0,12.120573043823242,1.6341311414095578,0.8960052987373722,69.29541585834419
2009-05-04,18.89285659790039,18.239999771118164,18.31999969482422,18.867143630981445,152339600.0,12.580670356750488,1.6884969973487145,1.0063836335484375,74.48376477186193
2009-05-05,18.979999542236328,18.731428146362305,18.821428298950195,18.95857048034668,99563800.0,12.641633987426758,1.7036963095296669,1.1016215483294973,75.08452467885094
2009-05-06,19.071428298950195,18.60285758972168,19.047142028808594,18.928571701049805,118384700.0,12.621626853942873,1.727589587319471,1.1865208920530743,74.46489154176294
2009-05-07,18.912857055664066,18.27142906188965,18.904285430908203,18.437143325805664,132944000.0,12.293941497802734,1.7158314335555964,1.2705449993155302,65.00306691227698
2009-05-08,18.747142791748047,18.03714370727539,18.43428611755371,18.45571517944336,116991000.0,12.30632781982422,1.7296245609051866,1.3439626429384637,65.18315408291042
2009-05-11,18.70857048034668,18.15999984741211,18.195714950561523,18.51000022888184,101164700.0,12.342525482177734,1.6893693455924286,1.4025861811492861,65.73802004709022
2009-05-12,18.530000686645508,17.60714340209961,18.50857162475586,17.7742862701416,152370400.0,11.851946830749512,1.6419707048078145,1.4462815717735784,53.332768098667145
2009-05-13,17.71714210510254,17.054285049438473,17.601428985595703,17.069999694824222,148992900.0,11.38232707977295,1.605120342008682,1.4838514857007745,44.64707677672881
2009-05-14,17.64714241027832,17.100000381469727,17.11142921447754,17.564285278320312,111956600.0,11.71191692352295,1.576475915203284,1.5247805880303624,50.71372000987411
2009-05-15,17.8028564453125,17.372858047485348,17.474285125732422,17.488571166992188,91891800.0,11.661432266235352,1.5328230728268082,1.5605637323302233,49.81314043654
2009-05-18,18.100000381469727,17.367143630981445,17.67571449279785,18.092857360839844,114710400.0,12.064371109008787,1.5040264347054249,1.593968903328073,56.45910977977209
2009-05-19,18.472856521606445,17.96285629272461,18.117143630981445,18.207143783569336,93105600.0,12.140578269958494,1.5562071825139758,1.618341409373578,57.602642083538676
2009-05-20,18.45857048034668,17.899999618530273,18.23285675048828,17.981428146362305,97146000.0,11.990067481994627,1.608398840584071,1.6405980396798998,54.55514447308465
2009-05-21,18.11142921447754,17.555713653564453,17.878570556640625,17.739999771118164,101986500.0,11.82908535003662,1.6173575955006374,1.6503523008624057,51.42156312959037
2009-05-22,17.739999771118164,17.39285659790039,17.72142791748047,17.5,74499600.0,11.669052124023438,1.55362707523998,1.6486759816514875,48.442698557131045
2009-05-26,18.690000534057614,17.792856216430664,17.822856903076172,18.682857513427734,159231800.0,12.457785606384276,1.5146227436411337,1.6399648537229266,60.56728567329773
2009-05-27,19.28285789489746,18.70142936706543,18.825714111328125,19.007143020629886,161605500.0,12.67401885986328,1.4729145367550769,1.627267066018998,63.1273893691859
2009-05-28,19.341428756713867,18.86142921447754,19.064285278320312,19.295713424682614,121888200.0,12.866439819335938,1.3582203839184217,1.60837826738056,65.28715052318961
2009-05-29,19.41428565979004,19.12142944335937,19.341428756713867,19.40142822265625,114133600.0,12.936930656433105,1.1563435137644884,1.5875079008455333,66.07118560849803
2009-06-01,19.998571395874023,19.428571701049805,19.49571418762207,19.90714263916016,113124900.0,13.27414321899414,1.0398748736306145,1.5812477571792218,69.60762071999204
2009-06-02,20.191429138183594,19.764286041259766,19.85571479797364,19.927143096923828,114055900.0,13.28747844696045,0.9221192933122744,1.5866779738601917,69.741934185665
2009-06-03,20.158571243286133,19.867143630981445,20.0,20.135713577270508,141299900.0,13.426552772521973,0.8846917297072352,1.5928138981882811,71.17276738685362
2009-06-04,20.597143173217773,20.005714416503906,20.01857185363769,20.53428649902344,137658500.0,13.692325592041016,0.8512463376916521,1.584976533598621,73.72938818506776
2009-06-05,20.91428565979004,20.45857048034668,20.75857162475586,20.667142868041992,158179000.0,13.780914306640625,0.789824936148424,1.5709057756071236,74.53993009723855
2009-06-08,20.604286193847656,19.91857147216797,20.545713424682614,20.549999237060547,232913100.0,13.702802658081055,0.6980298408955683,1.5513075278367143,72.4182713594672
2009-06-09,20.65142822265625,20.078571319580078,20.54428482055664,20.38857078552246,169241100.0,13.59516429901123,0.5561322748725352,1.5126900990530558,69.48330605668946
2009-06-10,20.33571434020996,19.757143020629886,20.325714111328125,20.035715103149414,172155900.0,13.359875679016113,0.5450602548245858,1.4414207819953424,63.43158478757456
2009-06-11,20.222856521606445,19.792856216430664,19.935714721679688,19.99285697937012,131205900.0,13.331296920776367,0.5628276083909505,1.3611116003223969,62.71706984105855
2009-06-12,19.87142944335937,19.43428611755371,19.82999992370605,19.567142486572266,140771400.0,13.0474271774292,0.6248071835819324,1.2733131389203725,55.972685184284046
2009-06-15,19.56142807006836,19.270000457763672,19.43000030517578,19.441429138183594,134937600.0,12.963605880737305,0.682697806260034,1.195588857077745,54.12192659719556
2009-06-16,19.781429290771484,19.44285774230957,19.522857666015625,19.47857093811035,128701300.0,12.988367080688475,0.7766575798069795,1.1267203532005265,54.59949578943096
2009-06-17,19.635713577270508,19.21857070922852,19.5242862701416,19.368572235107425,142853200.0,12.915023803710938,0.8904294476154195,1.0593412697901061,52.84478098657088
2009-06-18,19.714284896850586,19.3700008392334,19.444286346435547,19.411428451538086,106920100.0,12.943598747253418,1.0419616397163178,0.9870789840111985,53.47217506093579
2009-06-19,19.928571701049805,19.55714225769043,19.724285125732425,19.92571449279785,180464200.0,13.286526679992676,1.1885793187943978,0.900889642183466,60.298939504695284
2009-06-22,20.222856521606445,19.4757137298584,20.0957145690918,19.624286651611328,158728500.0,13.085532188415527,1.3298430533334962,0.8297237647116901,55.18787010705964
2009-06-23,19.564285278320312,18.98285675048828,19.485713958740234,19.144285202026367,176633100.0,12.76546573638916,1.4076540049352424,0.7763445334475422,48.183893631133394
2009-06-24,19.64285659790039,19.265714645385746,19.3457145690918,19.459999084472656,121381400.0,12.975987434387207,1.449042222292979,0.7460370634744202,52.45777027892318
2009-06-25,20.02857208251953,19.31571388244629,19.39285659790039,19.979999542236328,147361900.0,13.322725296020508,1.4564827636255728,0.733369212031543,58.52551493190733
2009-06-26,20.50857162475586,19.96285629272461,19.96999931335449,20.34857177734375,109846100.0,13.568490982055664,1.4688523735572223,0.7420268855866304,62.20731468667679
2009-06-29,20.564285278320312,20.21999931335449,20.494285583496094,20.281429290771484,141904000.0,13.523716926574707,1.447105870011722,0.7717073979923883,61.142407959920604
2009-06-30,20.542856216430664,20.257143020629886,20.368572235107425,20.347143173217773,108556000.0,13.567535400390625,1.3579644674357103,0.8257582463371742,61.83105357369489
2009-07-01,20.665714263916016,20.36000061035156,20.5,20.404285430908203,103544700.0,13.60564136505127,1.2662054296185443,0.898322460828619,62.454216304340285
2009-07-02,20.404285430908203,19.96999931335449,20.178571701049805,20.002857208251953,92619800.0,13.337967872619627,1.1579300844961224,0.9846265793295945,55.58867604327132
2009-07-06,19.85571479797364,19.464284896850586,19.814285278320312,19.801427841186523,124672100.0,13.20365047454834,1.0596314545178238,1.069232064450724,52.471590153377655
2009-07-07,19.954286575317386,19.31142807006836,19.78285789489746,19.342857360839844,115399200.0,12.89787483215332,0.9983967110491944,1.145194096019175,46.129961195904166
2009-07-08,19.71999931335449,19.202857971191406,19.417142868041992,19.60285758972168,143982300.0,13.071245193481445,0.9072741300623955,1.2074518295404548,49.832151422280475
2009-07-09,19.71285629272461,19.41857147216797,19.68000030517578,19.479999542236328,85756300.0,12.98931884765625,0.7636983118292839,1.2597319383438084,48.14821741394703
2009-07-10,19.85285758972168,19.474285125732425,19.47714233398437,19.788572311401367,111318900.0,13.195080757141113,0.6476743431069067,1.2972067246773913,52.4905356170949
2009-07-13,20.334285736083984,19.64714241027832,19.93428611755371,20.334285736083984,120875300.0,13.558963775634766,0.5880102307049455,1.3093582732290552,59.02562824592386
2009-07-14,20.454286575317386,20.165714263916016,20.290000915527344,20.32428550720215,86811900.0,13.552294731140135,0.572938498604115,1.300727704506953,58.865811876202365
2009-07-15,21.0,20.617143630981445,20.71999931335449,20.98285675048828,121396800.0,13.99143123626709,0.5541552259932807,1.2721681805047869,65.49145322339318
2009-07-16,21.145713806152344,20.795713424682614,20.82285690307617,21.07428550720215,98392700.0,14.05239963531494,0.5564797027574802,1.2296608353073943,66.30298651103101
2009-07-17,21.71714210510254,21.23285675048828,21.297142028808594,21.678571701049805,150538500.0,14.455337524414062,0.5623051186849182,1.1834080104557545,71.13443858264309
2009-07-20,22.148571014404297,21.555713653564453,21.895713806152344,21.84428596496582,183881600.0,14.565836906433105,0.5434344389644714,1.1281812343770827,72.30707018579268
2009-07-21,21.91857147216797,21.39285659790039,21.898571014404297,21.644285202026367,218695400.0,14.432476043701172,0.5113125082519954,1.055284649867523,68.68072067086706
2009-07-22,22.67571449279785,22.301427841186523,22.54142951965332,22.391427993774414,218526000.0,14.930672645568848,0.4341778116942834,0.9737625885153998,73.93893316980378
2009-07-23,22.63428497314453,22.222856521606445,22.375713348388672,22.545713424682607,131740700.0,15.033551216125488,0.3998706975029638,0.896612116953309,74.87694364688019
2009-07-24,22.85714340209961,22.35714340209961,22.421428680419922,22.855714797973643,109590600.0,15.240260124206545,0.3554945583570728,0.8318773932834703,76.69219135903731
2009-07-27,22.98285675048828,22.46571350097656,22.881427764892567,22.87142944335937,108327800.0,15.250738143920898,0.3234503440095633,0.7763329598254325,76.78376278137607
2009-07-28,22.87142944335937,22.514286041259766,22.6971435546875,22.85714340209961,90888700.0,15.241209030151367,0.3644867991852152,0.7323623084118421,76.48944398126615
2009-07-29,22.921428680419922,22.60714340209961,22.70000076293945,22.86142921447754,95539500.0,15.24406909942627,0.4205620233316996,0.6983508704664574,76.51853657865902
2009-07-30,23.531429290771484,23.071428298950195,23.10000038146973,23.255714416503906,117401200.0,15.506982803344727,0.5206348485592399,0.6673675841660602,79.08112718887725
2009-07-31,23.571428298950195,23.272857666015625,23.28428649902344,23.34142875671387,105634200.0,15.564131736755373,0.5883737998326719,0.6361565689832472,79.60222173350179
2009-08-03,23.80571365356445,23.5528564453125,23.601428985595703,23.775714874267567,98560000.0,15.853718757629395,0.6868414691559721,0.5957608175254545,82.04319469160514
2009-08-04,23.65285682678223,23.45857048034668,23.56142807006836,23.649999618530273,98952700.0,15.76989459991455,0.7865842652478571,0.5565827935209564,79.09272322468726
2009-08-05,23.912857055664066,23.45857048034668,23.678571701049805,23.587142944335927,105795900.0,15.727975845336914,0.8438795497976361,0.5163651464881797,77.59000181396692
2009-08-06,23.78714370727539,23.29857063293457,23.654285430908203,23.415714263916016,85404200.0,15.613668441772461,0.9628319972190552,0.47778218599245637,73.48967078629394
2009-08-07,23.79999923706055,23.542856216430664,23.64142799377441,23.64428520202637,96838700.0,15.766083717346193,1.0958111248183862,0.45512310863100813,75.3594982067443
2009-08-10,23.79999923706055,23.3799991607666,23.665714263916016,23.531429290771484,75073600.0,15.690828323364258,1.2485828694075494,0.44821089157114646,72.63536495284872
2009-08-11,23.48285675048828,23.125713348388672,23.38428497314453,23.26142883300781,88835600.0,15.510790824890135,1.4015182444783996,0.4626956829687652,66.44700222384236
2009-08-12,23.81571388244629,23.20857048034668,23.22142791748047,23.61571502685547,111267800.0,15.747032165527346,1.5178726800212914,0.48783130634154653,70.05250438878343
2009-08-13,24.0957145690918,23.78571510314941,23.80714225769043,24.059999465942386,109995200.0,16.043279647827152,1.622973429688498,0.5276333389044316,73.84765123582494
2009-08-14,24.03285789489746,23.64714241027832,23.99142837524414,23.825714111328125,76454000.0,15.887059211730955,1.737723696958577,0.5794235241731167,68.88982802248208
2009-08-17,23.3700008392334,22.7742862701416,23.36428642272949,22.79857063293457,131095300.0,15.202152252197266,1.81600894145884,0.6323147292980207,52.308913921180974
2009-08-18,23.46285629272461,23.05857086181641,23.09000015258789,23.428571701049805,107788100.0,15.622241020202635,1.924545045733133,0.6984181828822276,58.85087749081771
2009-08-19,23.61428642272949,23.207143783569336,23.25,23.51428604125977,103317900.0,15.679393768310547,1.9684507179512296,0.7778967712694593,59.66159648049359
2009-08-20,23.817142486572266,23.515714645385746,23.56857109069824,23.76142883300781,85507800.0,15.844191551208494,1.989719433963554,0.8720339908970774,61.9872145443435
2009-08-21,24.195714950561523,23.828571319580078,23.95000076293945,24.174285888671875,104018600.0,16.119483947753903,1.9553699727059044,0.977930841613342,65.55928025987438
2009-08-24,24.387142181396484,24.03857231140137,24.3028564453125,24.15142822265625,101732400.0,16.104246139526367,1.9346383000028915,1.085919209294932,65.19409689202166
2009-08-25,24.420000076293945,24.16142845153809,24.20857048034668,24.20000076293945,81088700.0,16.136632919311527,1.9083272322146243,1.193330053373645,65.63228184366349
2009-08-26,24.22142791748047,23.822856903076172,24.131427764892567,23.915714263916016,75999700.0,15.947072982788086,1.815704497120203,1.3022087820906316,60.807011184442366
2009-08-27,24.224285125732425,23.547142028808594,24.10714340209961,24.207143783569336,112295400.0,16.141399383544922,1.7577802581964868,1.4049688139642733,63.74933262936919
2009-08-28,24.64142799377441,24.075714111328125,24.61000061035156,24.292856216430664,113425200.0,16.198551177978516,1.7307619376690848,1.5088840603180453,64.59126061590356
2009-08-31,24.12142944335937,23.78571510314941,24.022857666015625,24.03000068664551,77834400.0,16.02327537536621,1.674211111848578,1.6007973918446823,59.98962855928792
2009-09-01,24.28571510314941,23.562856674194336,23.998571395874023,23.61428642272949,117257000.0,15.746081352233887,1.5134126613254877,1.6785818002684567,53.4984186306901
2009-09-02,23.94428634643555,23.44428634643555,23.51714324951172,23.59714317321777,91062300.0,15.734648704528807,1.4341561941464958,1.7339394347559465,53.2425271746002
2009-09-03,23.87142944335937,23.571428298950195,23.777143478393555,23.792856216430664,73488800.0,15.865148544311525,1.3493443039135735,1.7740792078053356,55.839100506450045
2009-09-04,24.38571357727051,23.8700008392334,23.89714241027832,24.32999992370605,93657200.0,16.223316192626953,1.2906041467567846,1.8009288126871934,62.065598580286036
2009-09-08,24.734285354614247,24.571428298950195,24.711427688598643,24.704286575317386,78761900.0,16.472894668579098,1.253968267336262,1.8038839495737955,65.69525562007753
2009-09-09,24.924285888671875,24.24285697937012,24.68285751342773,24.44857215881348,202771800.0,16.302379608154293,1.2178682881533778,1.7946632112983338,61.37449147237606
2009-09-10,24.75,24.40142822265625,24.57999992370605,24.65142822265625,122783500.0,16.437650680541992,1.1876039361817483,1.7818829565724843,63.429368722682106
2009-09-11,24.739999771118164,24.40999984741211,24.70142936706543,24.59428596496582,87240300.0,16.399541854858402,1.1343198099121852,1.7603485876277032,62.4218488564876
2009-09-14,24.842857360839844,24.321428298950195,24.404285430908203,24.817142486572266,80502800.0,16.548147201538086,1.1020520967390688,1.7109614023672601,64.77174116652296
2009-09-15,25.092857360839844,24.79857063293457,24.86285781860352,25.022857666015625,106617700.0,16.685314178466793,1.0828562856227606,1.6556003607231076,66.83338444866618
2009-09-16,26.10714340209961,25.41142845153809,25.427143096923828,25.981428146362305,188505800.0,17.324495315551758,1.0476332082388409,1.5943491493612008,74.36267584526378
2009-09-17,26.68428611755371,25.99571418762207,25.99714279174805,26.36428642272949,202643000.0,17.579790115356445,0.9537936269928498,1.5336001488403177,76.64336417347101
2009-09-18,26.649999618530273,26.39428520202637,26.547142028808594,26.43142890930176,150395700.0,17.624553680419922,0.8456891822074901,1.4776737725395066,77.02922988037602
2009-09-21,26.45142936706543,25.945714950561523,26.3271427154541,26.28857231140137,109428900.0,17.529296875,0.7794861049105409,1.4257126756622809,74.21927946493656
2009-09-22,26.48285675048828,26.12142944335937,26.45571517944336,26.354286193847656,89188400.0,17.573114395141598,0.8243214342864036,1.3780909277661744,74.67689061419358
2009-09-23,26.985713958740234,26.43285751342773,26.485713958740234,26.5,148390900.0,17.67028045654297,0.8689710506288861,1.3293367041953765,75.7066606492491
2009-09-24,26.81428527832031,26.11000061035156,26.74285697937012,26.26000022888184,137720100.0,17.510248184204098,0.8732775753338089,1.283879782704115,70.6134864510273
2009-09-25,26.5,25.920000076293945,26.001428604125977,26.0528564453125,111309800.0,17.372121810913086,0.8824029967169498,1.2436750832878443,66.4576977982664
2009-09-28,26.66857147216797,26.190000534057607,26.26714324951172,26.592857360839844,84361200.0,17.732194900512695,0.8600048101463962,1.2044667082780436,71.21377836302827
2009-09-29,26.77142906188965,26.32999992370605,26.67571449279785,26.48285675048828,86346400.0,17.658849716186523,0.8598383794214648,1.1543320920210047,69.06553567459667
2009-09-30,26.63571357727051,26.087142944335927,26.59000015258789,26.47857093811035,134896300.0,17.655994415283203,0.8736715496799867,1.0926035100583018,68.97829947068665
2009-10-01,26.60285758972168,25.81428527832031,26.47857093811035,25.837142944335927,131177900.0,17.228286743164062,0.99318294686287,1.0299800290287497,57.30245180343178
2009-10-02,26.562856674194336,25.90714263916016,25.915714263916016,26.41428565979004,138327000.0,17.613122940063477,1.1160776036682003,0.9888483100802805,63.31880077804558
2009-10-05,26.69428634643555,26.32428550720215,26.60000038146973,26.57428550720215,105783300.0,17.719816207885742,1.218688911338269,0.9648728581900017,64.79968929323628
2009-10-06,27.14428520202637,26.757143020629893,26.81999969482422,27.14428520202637,151271400.0,18.099891662597656,1.2997734336998796,0.9465538016187632,69.52038311282354
2009-10-07,27.22142791748047,27.00428581237793,27.108572006225586,27.178571701049805,116417000.0,18.12275695800781,1.3929256462419453,0.9337236406384006,69.78292789624484
2009-10-08,27.35000038146973,26.984285354614247,27.23714256286621,27.03857231140137,109552800.0,18.02940368652344,1.486650729409286,0.9189798745399999,67.23647167795025
2009-10-09,27.24285697937012,26.945714950561523,26.99571418762207,27.209999084472656,73318000.0,18.14371109008789,1.5309116508360372,0.9071515755162929,68.74064056757318
2009-10-12,27.358572006225586,27.09142875671387,27.28857231140137,27.25857162475586,72006200.0,18.17609405517578,1.5191091503650007,0.9004555703490317,69.17243015223126
2009-10-13,27.309999465942386,27.10000038146973,27.23285675048828,27.145713806152344,87005100.0,18.10084724426269,1.5425507592133538,0.9190010456517994,66.86130683496157
2009-10-14,27.474285125732425,27.17571449279785,27.464284896850586,27.3271427154541,93877700.0,18.22182273864746,1.5590356365398783,0.9584163572550796,68.67346632780432
2009-10-15,27.2742862701416,27.075714111328125,27.09000015258789,27.222856521606445,93389100.0,18.152284622192386,1.5591833431492912,1.0104708680717176,66.42491778970017
2009-10-16,27.19428634643555,26.834285736083984,27.04999923706055,26.86428642272949,107856700.0,17.91318702697754,1.4924365512897368,1.06833138119735,59.24230854917866
2009-10-19,27.14285659790039,26.507143020629893,26.83571434020996,27.12285804748535,235557700.0,18.085601806640625,1.480776383784276,1.1332502342062691,62.399687004601184
2009-10-20,28.821428298950195,28.26428604125977,28.65714263916016,28.39428520202637,285259800.0,18.933391571044922,1.4731562881068374,1.2039303332468725,73.33724639213195
2009-10-21,29.81571388244629,28.461427688598643,28.502857208251953,29.2742862701416,298431700.0,19.52017974853516,1.4733136147284505,1.2693265967647056,78.0882368529406
2009-10-22,29.69285774230957,28.93000030517578,29.24285697937012,29.31428527832031,197848000.0,19.546857833862305,1.4500904150345484,1.3192831074847648,78.27775112848437
2009-10-23,29.399999618530273,29.03285789489746,29.38571357727051,29.13428497314453,105196700.0,19.426828384399414,1.4038801484899288,1.3639366378304827,75.12933596500775
2009-10-26,29.53571510314941,28.58571434020996,29.0957145690918,28.92571449279785,121084600.0,19.28775405883789,1.380932378871929,1.4029564375723618,71.53895857263987
2009-10-27,28.972856521606445,28.06428527832031,28.80857086181641,28.195714950561523,189137900.0,18.800987243652344,1.3559543597579058,1.4342018186877477,60.619489792781216
2009-10-28,28.28857231140137,27.29999923706055,28.24428558349609,27.485713958740234,204596700.0,18.32755851745605,1.3090298599260173,1.4458487652081455,52.26386803147053
2009-10-29,28.11571502685547,27.44857215881348,27.85714340209961,28.04999923706055,142567600.0,18.703826904296875,1.292720532390387,1.4528342889233716,57.30129754220804
